date,text
2021-04-17 12:34:16,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:33:42,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:33:15,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:33:00,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 12:32:57,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:32:51,"b'RT @omjasvinMD: Hugs crowds in Chennai\xe2\x80\x99s tertiary hospitals yesterday for #Covid19 vaccine. When I visited the Omandurar GH, people said th\xe2\x80\xa6'"
2021-04-17 12:32:48,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 12:32:39,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:32:36,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:32:00,b'RT @PriyankaPulla: ...and if there is credible evidence that the law is violated (I would think the regulator of another country is credibl\xe2\x80\xa6'
2021-04-17 12:31:56,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 12:31:48,b'RT @PriyankaPulla: No regulatory inspection report with 12 major and 14 minor observations is a small deal. And *if* Anvisa really cooked u\xe2\x80\xa6'
2021-04-17 12:31:22,b'@DipshikhaGhosh My self done with two doses of  Covishield.\nDad and Mom- first dose of Covishield.\nIn Laws - first dose of Covaxin.'
2021-04-17 12:31:17,b'RT @Broufus: 1. Covaxin is supposed to have an inactivated covid virus in its vaccine.\n2. The report from Brazil confirms that the virus is\xe2\x80\xa6'
2021-04-17 12:30:50,"b'Govt aids Bharat Biotech with \xe2\x82\xb965 crore grant, 3 PSUs\xe2\x80\x99 support to make Covaxin\n https://t.co/exqFPaPtwl https://t.co/D0kkBtMmaq'"
2021-04-17 12:30:48,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:30:16,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:29:47,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 12:29:45,b'RT @arpit971: DBT has announced doubling COVAXIN capacity by May/Jun Wihout any bias wish to inform them that it can\xe2\x80\x99t be possible without\xe2\x80\xa6'
2021-04-17 12:29:19,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 12:28:51,b'@maheshkadam999 @AmhiDombivlikar @YK_naik @__Tatvamasi__ @kalyan_dombivli My parents went for their second dose to\xe2\x80\xa6 https://t.co/wU0UhF7bmH'
2021-04-17 12:28:48,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:28:35,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:28:18,b'RT @drharshvardhan: Augmenting #COVID19Vaccine supplies on war footing!\n\nProduction of #Covaxin to be increased from 1 cr doses/month curre\xe2\x80\xa6'
2021-04-17 12:28:05,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 12:28:04,b'RT @arpit971: DBT has announced doubling COVAXIN capacity by May/Jun Wihout any bias wish to inform them that it can\xe2\x80\x99t be possible without\xe2\x80\xa6'
2021-04-17 12:28:04,b'It\xe2\x80\x99s shame that people who got first shot of covaxin now they are waiting for second shot and no one is serious abo\xe2\x80\xa6 https://t.co/RWHC6G4dK6'
2021-04-17 12:27:56,b'RT @sumitamisra: What u say when u take the \xe2\x80\x9cJab\xe2\x80\x9d ? \xe2\x80\x9cJab We Met\xe2\x80\x99\xe2\x80\x99\n#jabwemet \n#Covaxin #COVID19 #VaccineForAll https://t.co/w30eXF9xMg'
2021-04-17 12:27:36,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:27:33,b'RT @arpit971: DBT has announced doubling COVAXIN capacity by May/Jun Wihout any bias wish to inform them that it can\xe2\x80\x99t be possible without\xe2\x80\xa6'
2021-04-17 12:27:27,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:27:02,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:25:59,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:25:16,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 12:25:14,"b""RT @CNBCTV18News: Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The 45-yea\xe2\x80\xa6"""
2021-04-17 12:25:05,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:25:05,b'@timesofindia @narendramodi Probably now is time to start \nVaccinations vaccinations vaccinations\nLet all hell loos\xe2\x80\xa6 https://t.co/hAdiuFsuiW'
2021-04-17 12:24:57,"b""Haffkine Biopharma, located in the heart of Mumbai, received the nod to manufacture @BharatBiotech's #Covaxin. The\xe2\x80\xa6 https://t.co/hrCrjsS759"""
2021-04-17 12:24:35,b'RT @airnewsalerts: Centre says current production capacity of indigenously developed #Covaxin vaccine will be doubled by May-June and then\xe2\x80\xa6'
2021-04-17 12:24:33,b'RT @SaketGokhale: The order for vaccine doses placed by the Govt thru funding from the budget is prices at Rs. 157.50 per unit for both Cov\xe2\x80\xa6'
2021-04-17 12:24:28,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 12:24:08,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 12:24:02,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:23:59,b'RT @PriyankaPulla: ...and if there is credible evidence that the law is violated (I would think the regulator of another country is credibl\xe2\x80\xa6'
2021-04-17 12:23:56,b'RT @arpit971: DBT has announced doubling COVAXIN capacity by May/Jun Wihout any bias wish to inform them that it can\xe2\x80\x99t be possible without\xe2\x80\xa6'
2021-04-17 12:23:54,"b""Vaccinated with Second Dose of Covaxin today !\n\nThanks a lot to All, who are the important part of the World's one\xe2\x80\xa6 https://t.co/xZ04jJn2yf"""
2021-04-17 12:23:53,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:23:51,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:23:43,b'@adarpoonawalla @POTUS With India today interview you mention due to raw material ban from USA Covaxin is effecting\xe2\x80\xa6 https://t.co/5LfdG4DuWO'
2021-04-17 12:23:43,"b'RT @SidShirole: #COVAXIN 2nd Dose is available at Joshi Hospital, Kamala Nehru Park #Shivajinagar. Do #WalkIn\nPlease note this is only for\xe2\x80\xa6'"
2021-04-17 12:23:42,b'RT @PriyankaPulla: No regulatory inspection report with 12 major and 14 minor observations is a small deal. And *if* Anvisa really cooked u\xe2\x80\xa6'
2021-04-17 12:23:21,"b""RT @AchillezZ__: Bharat Biotech's Covaxin is giving Coronavirus to people Instead of curing it. International community &amp; WHO should Drag I\xe2\x80\xa6"""
2021-04-17 12:22:46,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 12:22:43,"b'RT @drharshvardhan: To increase production of #Covaxin, financial support is being extended to:\n\n\xe2\x96\xab\xef\xb8\x8fBharat Biotech\xe2\x80\x99s new Bangalore facility\xe2\x80\xa6'"
2021-04-17 12:22:40,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:22:37,"b'RT @CMOMaharashtra: The Dept of Science &amp; Technology, Government of India, has granted approval to Haffkine Institute to produce Bharat Bio\xe2\x80\xa6'"
2021-04-17 12:22:36,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 12:22:30,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:21:58,b'RT @ayadwad: @SidShirole Came to know just now that there are only 3 people that in Joshi Hospital waiting for their 2nd #Covaxin dose and\xe2\x80\xa6'
2021-04-17 12:21:48,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:21:39,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:21:09,b'@Eatala_Rajender @TelanganaHealth @TelanganaCMO @MoHFW_INDIA @TS_HMFW @EATALAOffice @MoHFW_INDIA sir on 01.03.2021\xe2\x80\xa6 https://t.co/AeInaHMnkb'
2021-04-17 12:21:00,"b'We are questioning the ""Standard of COVID Vaccines"", NOT the vaccination itself.\n\n//Brazil\xe2\x80\x99s response was appropria\xe2\x80\xa6 https://t.co/e4JLWOlPMG'"
2021-04-17 12:20:45,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:20:38,b'RT @apurvasays: @GauravPandhi @Son_of_India1 @RahulGandhi Check \xf0\x9f\x91\x87 #Thread on #Covaxin\nhttps://t.co/KqqzX49fs9'
2021-04-17 12:20:25,b'DBT has announced doubling COVAXIN capacity by May/Jun Wihout any bias wish to inform them that it can\xe2\x80\x99t be possibl\xe2\x80\xa6 https://t.co/eqnLdPiLXO'
2021-04-17 12:20:11,"b""RT @umasudhir: This is #JustTooCute ... #Kerala govt's new video #PromotingVaccination has #Covaxin &amp; #Covishield dancing to #Rasputin/#Bon\xe2\x80\xa6"""
2021-04-17 12:19:59,"b'RT @PriyankaPulla: Incidentally, here is Bharat Biotech saying it is agreeing to the conditions laid down by Anvisa. But that it will take\xe2\x80\xa6'"
2021-04-17 12:19:32,b'@ARanganathan72 Three Cheers to Bharath Biotech #Covaxin'
2021-04-17 12:19:21,"b'Brazilian drug regulator, Anvisa lists a litany of quality problems with Bharat Biotech\xe2\x80\x99s #Covaxin  #manufacturing\xe2\x80\xa6 https://t.co/ws795UsFoz'"
2021-04-17 12:19:01,b'RT @SaketGokhale: The order for vaccine doses placed by the Govt thru funding from the budget is prices at Rs. 157.50 per unit for both Cov\xe2\x80\xa6'
2021-04-17 12:18:55,b'RT @Chatterj1Asking: Covidshield or covaxin which one is better?'
2021-04-17 12:18:52,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:18:42,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 12:17:38,b'@Narayanan3 @thirumaofficial I think it\xe2\x80\x99s a genuine concern. The blood clot associated with Covishield. The same me\xe2\x80\xa6 https://t.co/pWBxLzq7hk'
2021-04-17 12:17:10,"b'@rama1959 @maine_kaha @ShekharGupta If you refused Covaxin, no vaccine for you. That was the problem. Doctors wrote\xe2\x80\xa6 https://t.co/NGPhKJLzD9'"
2021-04-17 12:17:08,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 12:16:56,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:16:52,"b'@MoHFW_INDIA sir on 01.03.2021 vaccinated 1st dose of ""covi shield"".  For 2nd dose of vaccine I am struggling, beca\xe2\x80\xa6 https://t.co/wmoFPzUavU'"
2021-04-17 12:16:46,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 12:16:04,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:15:21,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:14:53,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 12:14:29,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:14:19,"b'1st dose: [\xe2\x96\x89\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80] 7.57% \n2nd dose: [\xe2\x96\x8f\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80] 1.13% \nVaccines: Covaxin, Oxford/AstraZeneca\nTotal 1st dos\xe2\x80\xa6 https://t.co/S8nAngEzN3'"
2021-04-17 12:14:16,b'RT @Chatterj1Asking: Covidshield or covaxin which one is better?'
2021-04-17 12:14:09,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:13:47,"b'@MoHFW_INDIA ,@drharshvardhan Got first dose of Covaxin at Jupiter hospital Thane, on 25/03.  2nd dose is due on 22\xe2\x80\xa6 https://t.co/31alp2Doer'"
2021-04-17 12:13:44,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 12:13:36,b'@rama1959 @maine_kaha @ShekharGupta What caused hesitancy? Covaxin was approved for mass vaccination without phase\xe2\x80\xa6 https://t.co/7P3ZDgzDXF'
2021-04-17 12:13:29,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 12:13:26,"b'@DipshikhaGhosh But Doc its being said that Covishield is completely ineffective against mutations of Covid, especi\xe2\x80\xa6 https://t.co/AjhY7LllHU'"
2021-04-17 12:12:03,b'@IHKHAN26216881 @nawabmalikncp @ANI @PTI_News This ncp man is more interested in spreading hatred then actually do\xe2\x80\xa6 https://t.co/Th6F36Tz4w'
2021-04-17 12:11:48,b'COVID is upon us like never before.. looks like it gonna last for sometime.. what kinda mockery is this to give fir\xe2\x80\xa6 https://t.co/VfD4DWBjx7'
2021-04-17 12:11:45,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:11:41,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 12:11:41,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:11:34,b'@Chatterj1Asking Covaxin is better since it is made from inactivated virus. Other vaccines are made only against th\xe2\x80\xa6 https://t.co/ckTLpDS6AY'
2021-04-17 12:11:34,"b""A friend's family member needs to take second dose of #Covaxin in mumbai. They are trying to find centres but no av\xe2\x80\xa6 https://t.co/ouXQkYEVU4"""
2021-04-17 12:11:18,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:11:17,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:10:53,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:10:40,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 12:10:22,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 12:10:00,b'RT @ayadwad: @SidShirole Came to know just now that there are only 3 people that in Joshi Hospital waiting for their 2nd #Covaxin dose and\xe2\x80\xa6'
2021-04-17 12:09:56,b'@ajay_19797 @nawabmalikncp @NCPspeaks @ANI @PTI_News @PMOIndia @MiLOKMAT @JaiMaharashtraN Two days back on request\xe2\x80\xa6 https://t.co/0VU2HQLYgO'
2021-04-17 12:09:14,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 12:09:05,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:09:01,b'#Covaxin \xe0\xa4\xb2\xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa3 \xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9a\xe0\xa5\x80 \xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa5\x80 \n#COVID19 Vaccination Centers giving 2nd dose Covaxin between 14th to 18th April 202\xe2\x80\xa6 https://t.co/K5buzOQgA9'
2021-04-17 12:08:49,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:08:30,b'@sumanthraman He took #Covaxin ? https://t.co/HCAMJB9mFp'
2021-04-17 12:08:03,b'@VasishtPinak @ARanganathan72 Not sure if it applies to COVAXIN as well.. https://t.co/RZeTfQp2Eb'
2021-04-17 12:07:41,"b'RT @KadianTweets: The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approvals so\xe2\x80\xa6'"
2021-04-17 12:07:21,b'RT @drharshvardhan: Augmenting #COVID19Vaccine supplies on war footing!\n\nProduction of #Covaxin to be increased from 1 cr doses/month curre\xe2\x80\xa6'
2021-04-17 12:07:18,"b'The guy mocked Covishield and Covaxin, so I won\xe2\x80\x99t trust him too much, but then Indian media also mocked the approva\xe2\x80\xa6 https://t.co/k3SCooxX2H'"
2021-04-17 12:06:55,b'@TOIMumbai A clear case of Doctors treating covid patients for a year who had to be vaccinated dying of Covid. Covi\xe2\x80\xa6 https://t.co/YGqyoqrLTX'
2021-04-17 12:06:32,"b'RT @CMOMaharashtra: The Dept of Science &amp; Technology, Government of India, has granted approval to Haffkine Institute to produce Bharat Bio\xe2\x80\xa6'"
2021-04-17 12:06:08,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 12:06:05,"b'RT @sarayupani: Yes, 110% doesn\xe2\x80\x99t sound made up at all. \n\nIt sounds as legit as the 200% safe Covaxin'"
2021-04-17 12:05:59,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:05:59,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:05:40,"b'RT @sarayupani: Yes, 110% doesn\xe2\x80\x99t sound made up at all. \n\nIt sounds as legit as the 200% safe Covaxin'"
2021-04-17 12:05:25,b'@HemendraGalia @Neurophysik @PriyankaPulla @BharatBiotech Why not adminster covaxin to all sadhus of the kumbh mela\xe2\x80\xa6 https://t.co/dKL1lvDYyE'
2021-04-17 12:05:18,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:05:15,b'RT @himantabiswa: #CovidVaccine Update\n\nAs of now we have the following stocks:\n\n1.Covishield ~ 3.25 lakh dose\n2.Covaxin ~ 2 lakh dose\n\nAno\xe2\x80\xa6'
2021-04-17 12:05:08,b'RT @anvesh021001: @db_is_db @tenaliramen It was available today morning. \nThank you soo much sir.  I stay near landmark hospital nizampet.\xe2\x80\xa6'
2021-04-17 12:04:59,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:04:58,b'RT @__phoenix_fire_: You have taken both doses of covaxin/covidshield? Wonderful!\nYou had corona once and now have developed antibodies? Ev\xe2\x80\xa6'
2021-04-17 12:04:22,b'RT @angryyoungman55: Covaxin has not published data for phase 3 clinical trials. Ask for data.'
2021-04-17 12:03:59,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:03:09,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:02:54,"b'Hi, My mother and I took Covaxin in Govt hospital. However, when we went today for second dose, they told there is\xe2\x80\xa6 https://t.co/nizIIatv1G'"
2021-04-17 12:01:15,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 12:01:12,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 12:01:10,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 12:00:51,"b'RT @CMOMaharashtra: The Dept of Science &amp; Technology, Government of India, has granted approval to Haffkine Institute to produce Bharat Bio\xe2\x80\xa6'"
2021-04-17 12:00:48,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 12:00:30,"b""RT @rdivia: A short info on central govt's tie up with Haffkine that was announced yesterday.  Haffkine will take *at least* 12 months to s\xe2\x80\xa6"""
2021-04-17 12:00:27,"b'RT @IndiaHistorypic: Rather Than Waiting For Haffkine to Deliver Covaxin , Govt Should Approach Those Private Companies Who Already Have BS\xe2\x80\xa6'"
2021-04-17 12:00:25,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 12:00:14,b'RT @SaketGokhale: The order for vaccine doses placed by the Govt thru funding from the budget is prices at Rs. 157.50 per unit for both Cov\xe2\x80\xa6'
2021-04-17 12:00:10,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
